 sig=    1.000000000000000     
 dt=   1.0000000000000001E-009
 steps=      1000000
 x0=   0.1400000000000000         1.396200000000000      
    9.593700000000000     
 u=    50000.00000000000     
 v_perp=    200000.0000000000     
 
istep         r       z        zeta
  273400    1.2403884105E+00   -1.6395635012E-01    1.8320894467E+01
  273500    1.2404030662E+00   -1.6334252151E-01    1.8318540008E+01
  273600    1.2404155020E+00   -1.6272812290E-01    1.8316182109E+01
  273700    1.2404257106E+00   -1.6211316123E-01    1.8313820767E+01
  273800    1.2404336848E+00   -1.6149764344E-01    1.8311455978E+01
  273900    1.2404394174E+00   -1.6088157657E-01    1.8309087739E+01
  274000    1.2404429014E+00   -1.6026496765E-01    1.8306716046E+01
  274100    1.2404441297E+00   -1.5964782381E-01    1.8304340897E+01
  274200    1.2404430952E+00   -1.5903015220E-01    1.8301962287E+01
  274300    1.2404397909E+00   -1.5841196002E-01    1.8299580214E+01
  274400    1.2404342097E+00   -1.5779325451E-01    1.8297194673E+01
  274500    1.2404263448E+00   -1.5717404298E-01    1.8294805662E+01
  274600    1.2404161891E+00   -1.5655433277E-01    1.8292413177E+01
  274700    1.2404037357E+00   -1.5593413127E-01    1.8290017213E+01
  274800    1.2403889778E+00   -1.5531344591E-01    1.8287617769E+01
  274900    1.2403719085E+00   -1.5469228418E-01    1.8285214839E+01
  275000    1.2403525209E+00   -1.5407065362E-01    1.8282808421E+01
  275100    1.2403308083E+00   -1.5344856179E-01    1.8280398511E+01
  275200    1.2403067640E+00   -1.5282601634E-01    1.8277985104E+01
  275300    1.2402803811E+00   -1.5220302492E-01    1.8275568198E+01
  275400    1.2402516530E+00   -1.5157959526E-01    1.8273147789E+01
  275500    1.2402205731E+00   -1.5095573512E-01    1.8270723873E+01
  275600    1.2401871347E+00   -1.5033145232E-01    1.8268296446E+01
  275700    1.2401513311E+00   -1.4970675471E-01    1.8265865504E+01
  275800    1.2401131559E+00   -1.4908165020E-01    1.8263431044E+01
  275900    1.2400726026E+00   -1.4845614675E-01    1.8260993061E+01
  276000    1.2400296645E+00   -1.4783025235E-01    1.8258551553E+01
  276100    1.2399843353E+00   -1.4720397505E-01    1.8256106514E+01
  276200    1.2399366086E+00   -1.4657732293E-01    1.8253657942E+01
  276300    1.2398864779E+00   -1.4595030415E-01    1.8251205831E+01
  276400    1.2398339370E+00   -1.4532292687E-01    1.8248750179E+01
  276500    1.2397789794E+00   -1.4469519933E-01    1.8246290981E+01
  276600    1.2397215989E+00   -1.4406712981E-01    1.8243828233E+01
  276700    1.2396617894E+00   -1.4343872663E-01    1.8241361931E+01
  276800    1.2395995445E+00   -1.4280999815E-01    1.8238892071E+01
  276900    1.2395348581E+00   -1.4218095277E-01    1.8236418649E+01
  277000    1.2394677242E+00   -1.4155159896E-01    1.8233941661E+01
  277100    1.2393981365E+00   -1.4092194520E-01    1.8231461103E+01
  277200    1.2393260892E+00   -1.4029200003E-01    1.8228976970E+01
  277300    1.2392515760E+00   -1.3966177206E-01    1.8226489258E+01
  277400    1.2391745912E+00   -1.3903126990E-01    1.8223997964E+01
  277500    1.2390951287E+00   -1.3840050225E-01    1.8221503082E+01
  277600    1.2390131827E+00   -1.3776947782E-01    1.8219004609E+01
  277700    1.2389287474E+00   -1.3713820538E-01    1.8216502540E+01
  277800    1.2388418169E+00   -1.3650669374E-01    1.8213996872E+01
  277900    1.2387523855E+00   -1.3587495177E-01    1.8211487598E+01
  278000    1.2386604474E+00   -1.3524298837E-01    1.8208974716E+01
  278100    1.2385659970E+00   -1.3461081248E-01    1.8206458221E+01
  278200    1.2384690287E+00   -1.3397843311E-01    1.8203938108E+01
  278300    1.2383695369E+00   -1.3334585927E-01    1.8201414373E+01
  278400    1.2382675160E+00   -1.3271310006E-01    1.8198887012E+01
  278500    1.2381629606E+00   -1.3208016461E-01    1.8196356019E+01
  278600    1.2380558651E+00   -1.3144706207E-01    1.8193821391E+01
  278700    1.2379462242E+00   -1.3081380166E-01    1.8191283122E+01
  278800    1.2378340326E+00   -1.3018039263E-01    1.8188741209E+01
  278900    1.2377192848E+00   -1.2954684430E-01    1.8186195646E+01
  279000    1.2376019757E+00   -1.2891316599E-01    1.8183646430E+01
  279100    1.2374821001E+00   -1.2827936710E-01    1.8181093554E+01
  279200    1.2373596526E+00   -1.2764545706E-01    1.8178537015E+01
  279300    1.2372346284E+00   -1.2701144533E-01    1.8175976808E+01
  279400    1.2371070221E+00   -1.2637734143E-01    1.8173412927E+01
  279500    1.2369768289E+00   -1.2574315492E-01    1.8170845369E+01
  279600    1.2368440437E+00   -1.2510889540E-01    1.8168274129E+01
  279700    1.2367086617E+00   -1.2447457251E-01    1.8165699201E+01
  279800    1.2365706778E+00   -1.2384019593E-01    1.8163120580E+01
  279900    1.2364300874E+00   -1.2320577539E-01    1.8160538263E+01
  280000    1.2362868857E+00   -1.2257132066E-01    1.8157952243E+01
  280100    1.2361410678E+00   -1.2193684154E-01    1.8155362516E+01
  280200    1.2359926291E+00   -1.2130234789E-01    1.8152769077E+01
  280300    1.2358415651E+00   -1.2066784959E-01    1.8150171921E+01
  280400    1.2356878711E+00   -1.2003335657E-01    1.8147571042E+01
  280500    1.2355315426E+00   -1.1939887878E-01    1.8144966437E+01
  280600    1.2353725751E+00   -1.1876442624E-01    1.8142358099E+01
  280700    1.2352109643E+00   -1.1813000899E-01    1.8139746023E+01
  280800    1.2350467057E+00   -1.1749563712E-01    1.8137130205E+01
  280900    1.2348797951E+00   -1.1686132075E-01    1.8134510639E+01
  281000    1.2347102282E+00   -1.1622707005E-01    1.8131887319E+01
  281100    1.2345380008E+00   -1.1559289524E-01    1.8129260242E+01
  281200    1.2343631087E+00   -1.1495880654E-01    1.8126629400E+01
  281300    1.2341855480E+00   -1.1432481426E-01    1.8123994790E+01
  281400    1.2340053145E+00   -1.1369092870E-01    1.8121356405E+01
  281500    1.2338224043E+00   -1.1305716025E-01    1.8118714240E+01
  281600    1.2336368134E+00   -1.1242351929E-01    1.8116068291E+01
  281700    1.2334485381E+00   -1.1179001626E-01    1.8113418550E+01
  281800    1.2332575745E+00   -1.1115666165E-01    1.8110765014E+01
  281900    1.2330639188E+00   -1.1052346598E-01    1.8108107676E+01
  282000    1.2328675674E+00   -1.0989043978E-01    1.8105446531E+01
  282100    1.2326685167E+00   -1.0925759366E-01    1.8102781574E+01
  282200    1.2324667631E+00   -1.0862493824E-01    1.8100112798E+01
  282300    1.2322623031E+00   -1.0799248419E-01    1.8097440198E+01
  282400    1.2320551332E+00   -1.0736024221E-01    1.8094763769E+01
  282500    1.2318452501E+00   -1.0672822304E-01    1.8092083504E+01
  282600    1.2316326504E+00   -1.0609643745E-01    1.8089399399E+01
  282700    1.2314173309E+00   -1.0546489626E-01    1.8086711447E+01
  282800    1.2311992884E+00   -1.0483361030E-01    1.8084019642E+01
  282900    1.2309785197E+00   -1.0420259046E-01    1.8081323979E+01
  283000    1.2307550218E+00   -1.0357184766E-01    1.8078624452E+01
  283100    1.2305287917E+00   -1.0294139285E-01    1.8075921055E+01
  283200    1.2302998263E+00   -1.0231123702E-01    1.8073213781E+01
  283300    1.2300681229E+00   -1.0168139118E-01    1.8070502626E+01
  283400    1.2298336786E+00   -1.0105186639E-01    1.8067787583E+01
  283500    1.2295964906E+00   -1.0042267375E-01    1.8065068647E+01
  283600    1.2293565564E+00   -9.9793824360E-02    1.8062345810E+01
  283700    1.2291138731E+00   -9.9165329386E-02    1.8059619067E+01
  283800    1.2288684383E+00   -9.8537200004E-02    1.8056888412E+01
  283900    1.2286202495E+00   -9.7909447426E-02    1.8054153839E+01
  284000    1.2283693042E+00   -9.7282082896E-02    1.8051415341E+01
  284100    1.2281156001E+00   -9.6655117693E-02    1.8048672913E+01
  284200    1.2278591348E+00   -9.6028563125E-02    1.8045926548E+01
  284300    1.2275999062E+00   -9.5402430532E-02    1.8043176240E+01
  284400    1.2273379121E+00   -9.4776731287E-02    1.8040421982E+01
  284500    1.2270731505E+00   -9.4151476791E-02    1.8037663768E+01
  284600    1.2268056191E+00   -9.3526678478E-02    1.8034901593E+01
  284700    1.2265353162E+00   -9.2902347812E-02    1.8032135448E+01
  284800    1.2262622399E+00   -9.2278496287E-02    1.8029365329E+01
  284900    1.2259863882E+00   -9.1655135427E-02    1.8026591228E+01
  285000    1.2257077595E+00   -9.1032276783E-02    1.8023813139E+01
  285100    1.2254263521E+00   -9.0409931938E-02    1.8021031055E+01
  285200    1.2251421644E+00   -8.9788112502E-02    1.8018244971E+01
  285300    1.2248551949E+00   -8.9166830116E-02    1.8015454878E+01
  285400    1.2245654421E+00   -8.8546096445E-02    1.8012660771E+01
  285500    1.2242729046E+00   -8.7925923185E-02    1.8009862643E+01
  285600    1.2239775810E+00   -8.7306322057E-02    1.8007060487E+01
  285700    1.2236794703E+00   -8.6687304813E-02    1.8004254297E+01
  285800    1.2233785711E+00   -8.6068883226E-02    1.8001444065E+01
  285900    1.2230748824E+00   -8.5451069101E-02    1.7998629785E+01
  286000    1.2227684031E+00   -8.4833874265E-02    1.7995811450E+01
  286100    1.2224591324E+00   -8.4217310573E-02    1.7992989053E+01
  286200    1.2221470693E+00   -8.3601389904E-02    1.7990162587E+01
  286300    1.2218322130E+00   -8.2986124163E-02    1.7987332045E+01
  286400    1.2215145628E+00   -8.2371525279E-02    1.7984497420E+01
  286500    1.2211941182E+00   -8.1757605205E-02    1.7981658705E+01
  286600    1.2208708784E+00   -8.1144375919E-02    1.7978815894E+01
  286700    1.2205448430E+00   -8.0531849421E-02    1.7975968978E+01
  286800    1.2202160115E+00   -7.9920037735E-02    1.7973117951E+01
  286900    1.2198843838E+00   -7.9308952908E-02    1.7970262806E+01
  287000    1.2195499593E+00   -7.8698607009E-02    1.7967403535E+01
  287100    1.2192127381E+00   -7.8089012126E-02    1.7964540131E+01
  287200    1.2188727199E+00   -7.7480180362E-02    1.7961672586E+01
  287300    1.2185299048E+00   -7.6872123843E-02    1.7958800895E+01
  287400    1.2181842927E+00   -7.6264854714E-02    1.7955925048E+01
  287500    1.2178358839E+00   -7.5658385142E-02    1.7953045039E+01
  287600    1.2174846784E+00   -7.5052727311E-02    1.7950160861E+01
  287700    1.2171306766E+00   -7.4447893429E-02    1.7947272505E+01
  287800    1.2167738789E+00   -7.3843895721E-02    1.7944379964E+01
  287900    1.2164142856E+00   -7.3240746431E-02    1.7941483231E+01
  288000    1.2160518974E+00   -7.2638457823E-02    1.7938582299E+01
  288100    1.2156867148E+00   -7.2037042176E-02    1.7935677158E+01
  288200    1.2153187384E+00   -7.1436511790E-02    1.7932767803E+01
  288300    1.2149479691E+00   -7.0836878982E-02    1.7929854225E+01
  288400    1.2145744078E+00   -7.0238156083E-02    1.7926936416E+01
  288500    1.2141980553E+00   -6.9640355445E-02    1.7924014368E+01
  288600    1.2138189126E+00   -6.9043489431E-02    1.7921088075E+01
  288700    1.2134369809E+00   -6.8447570425E-02    1.7918157527E+01
  288800    1.2130522613E+00   -6.7852610822E-02    1.7915222718E+01
  288900    1.2126647551E+00   -6.7258623033E-02    1.7912283638E+01
  289000    1.2122744636E+00   -6.6665619485E-02    1.7909340281E+01
  289100    1.2118813883E+00   -6.6073612618E-02    1.7906392637E+01
  289200    1.2114855307E+00   -6.5482614884E-02    1.7903440700E+01
  289300    1.2110868924E+00   -6.4892638749E-02    1.7900484461E+01
  289400    1.2106854751E+00   -6.4303696694E-02    1.7897523912E+01
  289500    1.2102812805E+00   -6.3715801209E-02    1.7894559044E+01
  289600    1.2098743104E+00   -6.3128964797E-02    1.7891589850E+01
  289700    1.2094645670E+00   -6.2543199973E-02    1.7888616321E+01
  289800    1.2090520521E+00   -6.1958519262E-02    1.7885638449E+01
  289900    1.2086367678E+00   -6.1374935199E-02    1.7882656225E+01
  290000    1.2082187165E+00   -6.0792460330E-02    1.7879669642E+01
  290100    1.2077979003E+00   -6.0211107210E-02    1.7876678691E+01
  290200    1.2073743217E+00   -5.9630888404E-02    1.7873683363E+01
  290300    1.2069479830E+00   -5.9051816483E-02    1.7870683650E+01
  290400    1.2065188870E+00   -5.8473904031E-02    1.7867679543E+01
  290500    1.2060870361E+00   -5.7897163632E-02    1.7864671034E+01
  290600    1.2056524331E+00   -5.7321607876E-02    1.7861658115E+01
  290700    1.2052150809E+00   -5.6747249354E-02    1.7858640776E+01
  290800    1.2047749823E+00   -5.6174100666E-02    1.7855619009E+01
  290900    1.2043321403E+00   -5.5602174417E-02    1.7852592805E+01
  291000    1.2038865580E+00   -5.5031483217E-02    1.7849562156E+01
  291100    1.2034382386E+00   -5.4462039682E-02    1.7846527052E+01
  291200    1.2029871852E+00   -5.3893856431E-02    1.7843487485E+01
  291300    1.2025334014E+00   -5.3326946089E-02    1.7840443446E+01
  291400    1.2020768904E+00   -5.2761321282E-02    1.7837394925E+01
  291500    1.2016176559E+00   -5.2196994642E-02    1.7834341915E+01
  291600    1.2011557015E+00   -5.1633978800E-02    1.7831284406E+01
  291700    1.2006910308E+00   -5.1072286392E-02    1.7828222388E+01
  291800    1.2002236477E+00   -5.0511930055E-02    1.7825155854E+01
  291900    1.1997535560E+00   -4.9952922425E-02    1.7822084793E+01
  292000    1.1992807598E+00   -4.9395276142E-02    1.7819009196E+01
  292100    1.1988052631E+00   -4.8839003842E-02    1.7815929055E+01
  292200    1.1983270700E+00   -4.8284118165E-02    1.7812844360E+01
  292300    1.1978461850E+00   -4.7730631747E-02    1.7809755102E+01
  292400    1.1973626122E+00   -4.7178557223E-02    1.7806661271E+01
  292500    1.1968763562E+00   -4.6627907226E-02    1.7803562857E+01
  292600    1.1963874215E+00   -4.6078694389E-02    1.7800459853E+01
  292700    1.1958958128E+00   -4.5530931338E-02    1.7797352247E+01
  292800    1.1954015346E+00   -4.4984630699E-02    1.7794240031E+01
  292900    1.1949045920E+00   -4.4439805092E-02    1.7791123195E+01
  293000    1.1944049898E+00   -4.3896467133E-02    1.7788001730E+01
  293100    1.1939027329E+00   -4.3354629434E-02    1.7784875625E+01
  293200    1.1933978266E+00   -4.2814304600E-02    1.7781744871E+01
  293300    1.1928902759E+00   -4.2275505232E-02    1.7778609459E+01
  293400    1.1923800863E+00   -4.1738243921E-02    1.7775469378E+01
  293500    1.1918672630E+00   -4.1202533254E-02    1.7772324619E+01
  293600    1.1913518116E+00   -4.0668385810E-02    1.7769175172E+01
  293700    1.1908337377E+00   -4.0135814158E-02    1.7766021026E+01
  293800    1.1903130468E+00   -3.9604830862E-02    1.7762862173E+01
  293900    1.1897897449E+00   -3.9075448471E-02    1.7759698602E+01
  294000    1.1892638377E+00   -3.8547679523E-02    1.7756530303E+01
  294100    1.1887353311E+00   -3.8021536539E-02    1.7753357266E+01
  294200    1.1882042314E+00   -3.7497032030E-02    1.7750179480E+01
  294300    1.1876705445E+00   -3.6974178498E-02    1.7746996937E+01
  294400    1.1871342768E+00   -3.6452988431E-02    1.7743809624E+01
  294500    1.1865954345E+00   -3.5933474305E-02    1.7740617533E+01
  294600    1.1860540241E+00   -3.5415648584E-02    1.7737420653E+01
  294700    1.1855100522E+00   -3.4899523717E-02    1.7734218974E+01
  294800    1.1849635254E+00   -3.4385112142E-02    1.7731012485E+01
  294900    1.1844144504E+00   -3.3872426280E-02    1.7727801175E+01
  295000    1.1838628339E+00   -3.3361478538E-02    1.7724585035E+01
  295100    1.1833086831E+00   -3.2852281308E-02    1.7721364053E+01
  295200    1.1827520048E+00   -3.2344846965E-02    1.7718138220E+01
  295300    1.1821928061E+00   -3.1839187868E-02    1.7714907524E+01
  295400    1.1816310944E+00   -3.1335316359E-02    1.7711671956E+01
  295500    1.1810668768E+00   -3.0833244761E-02    1.7708431503E+01
  295600    1.1805001609E+00   -3.0332985380E-02    1.7705186156E+01
  295700    1.1799309541E+00   -2.9834550504E-02    1.7701935904E+01
  295800    1.1793592640E+00   -2.9337952399E-02    1.7698680736E+01
  295900    1.1787850983E+00   -2.8843203315E-02    1.7695420641E+01
  296000    1.1782084649E+00   -2.8350315477E-02    1.7692155608E+01
  296100    1.1776293716E+00   -2.7859301092E-02    1.7688885626E+01
  296200    1.1770478264E+00   -2.7370172346E-02    1.7685610684E+01
  296300    1.1764638374E+00   -2.6882941400E-02    1.7682330772E+01
  296400    1.1758774129E+00   -2.6397620394E-02    1.7679045877E+01
  296500    1.1752885611E+00   -2.5914221446E-02    1.7675755990E+01
  296600    1.1746972903E+00   -2.5432756648E-02    1.7672461098E+01
  296700    1.1741036092E+00   -2.4953238068E-02    1.7669161190E+01
  296800    1.1735075262E+00   -2.4475677751E-02    1.7665856256E+01
  296900    1.1729090502E+00   -2.4000087714E-02    1.7662546283E+01
  297000    1.1723081897E+00   -2.3526479950E-02    1.7659231261E+01
  297100    1.1717049539E+00   -2.3054866425E-02    1.7655911178E+01
  297200    1.1710993515E+00   -2.2585259076E-02    1.7652586023E+01
  297300    1.1704913918E+00   -2.2117669814E-02    1.7649255783E+01
  297400    1.1698810839E+00   -2.1652110516E-02    1.7645920449E+01
  297500    1.1692684371E+00   -2.1188593026E-02    1.7642580007E+01
  297600    1.1686534607E+00   -2.0727129156E-02    1.7639234446E+01
  297700    1.1680361643E+00   -2.0267730691E-02    1.7635883755E+01
  297800    1.1674165573E+00   -1.9810409382E-02    1.7632527922E+01
  297900    1.1667946496E+00   -1.9355176953E-02    1.7629166935E+01
  298000    1.1661704508E+00   -1.8902045093E-02    1.7625800782E+01
  298100    1.1655439708E+00   -1.8451025461E-02    1.7622429452E+01
  298200    1.1649152196E+00   -1.8002129682E-02    1.7619052932E+01
  298300    1.1642842073E+00   -1.7555369349E-02    1.7615671211E+01
  298400    1.1636509441E+00   -1.7110756020E-02    1.7612284276E+01
  298500    1.1630154401E+00   -1.6668301219E-02    1.7608892116E+01
  298600    1.1623777058E+00   -1.6228016436E-02    1.7605494717E+01
  298700    1.1617377517E+00   -1.5789913123E-02    1.7602092070E+01
  298800    1.1610955883E+00   -1.5354002699E-02    1.7598684160E+01
  298900    1.1604512263E+00   -1.4920296543E-02    1.7595270976E+01
  299000    1.1598046764E+00   -1.4488805999E-02    1.7591852505E+01
  299100    1.1591559495E+00   -1.4059542373E-02    1.7588428736E+01
  299200    1.1585050566E+00   -1.3632516931E-02    1.7584999655E+01
  299300    1.1578520088E+00   -1.3207740902E-02    1.7581565251E+01
  299400    1.1571968171E+00   -1.2785225474E-02    1.7578125510E+01
  299500    1.1565394930E+00   -1.2364981796E-02    1.7574680421E+01
  299600    1.1558800476E+00   -1.1947020975E-02    1.7571229971E+01
  299700    1.1552184925E+00   -1.1531354078E-02    1.7567774147E+01
  299800    1.1545548393E+00   -1.1117992129E-02    1.7564312936E+01
  299900    1.1538890996E+00   -1.0706946110E-02    1.7560846327E+01
  300000    1.1532212851E+00   -1.0298226961E-02    1.7557374305E+01
  300100    1.1525514077E+00   -9.8918455765E-03    1.7553896859E+01
  300200    1.1518794794E+00   -9.4878128082E-03    1.7550413975E+01
  300300    1.1512055122E+00   -9.0861394627E-03    1.7546925641E+01
  300400    1.1505295182E+00   -8.6868363014E-03    1.7543431844E+01
  300500    1.1498515098E+00   -8.2899140398E-03    1.7539932570E+01
  300600    1.1491714992E+00   -7.8953833468E-03    1.7536427808E+01
  300700    1.1484894989E+00   -7.5032548445E-03    1.7532917542E+01
  300800    1.1478055214E+00   -7.1135391048E-03    1.7529401762E+01
  300900    1.1471195794E+00   -6.7262466442E-03    1.7525880453E+01
  301000    1.1464316855E+00   -6.3413879289E-03    1.7522353602E+01
  301100    1.1457418527E+00   -5.9589733759E-03    1.7518821196E+01
  301200    1.1450500938E+00   -5.5790133528E-03    1.7515283221E+01
  301300    1.1443564219E+00   -5.2015181766E-03    1.7511739666E+01
  301400    1.1436608500E+00   -4.8264981136E-03    1.7508190515E+01
  301500    1.1429633915E+00   -4.4539633784E-03    1.7504635755E+01
  301600    1.1422640595E+00   -4.0839241339E-03    1.7501075374E+01
  301700    1.1415628676E+00   -3.7163904902E-03    1.7497509358E+01
  301800    1.1408598291E+00   -3.3513725044E-03    1.7493937692E+01
  301900    1.1401549578E+00   -2.9888801797E-03    1.7490360364E+01
  302000    1.1394482672E+00   -2.6289234652E-03    1.7486777360E+01
  302100    1.1387397713E+00   -2.2715122551E-03    1.7483188667E+01
  302200    1.1380294839E+00   -1.9166563882E-03    1.7479594269E+01
  302300    1.1373174189E+00   -1.5643656471E-03    1.7475994154E+01
  302400    1.1366035904E+00   -1.2146497581E-03    1.7472388309E+01
  302500    1.1358880127E+00   -8.6751839048E-04    1.7468776718E+01
  302600    1.1351706999E+00   -5.2298115553E-04    1.7465159368E+01
  302700    1.1344516665E+00   -1.8104760653E-04    1.7461536246E+01
  302800    1.1337309269E+00    1.5827276208E-04    1.7457907337E+01
  302900    1.1330084957E+00    4.9497051523E-04    1.7454272627E+01
  303000    1.1322843874E+00    8.2903627773E-04    1.7450632102E+01
  303100    1.1315586169E+00    1.1604607349E-03    1.7446985748E+01
  303200    1.1308311990E+00    1.4892346331E-03    1.7443333551E+01
  303300    1.1301021485E+00    1.8153487801E-03    1.7439675497E+01
  303400    1.1293714806E+00    2.1387940461E-03    1.7436011572E+01
  303500    1.1286392102E+00    2.4595613638E-03    1.7432341760E+01
  303600    1.1279053527E+00    2.7776417291E-03    1.7428666049E+01
  303700    1.1271699233E+00    3.0930262019E-03    1.7424984423E+01
  303800    1.1264329374E+00    3.4057059062E-03    1.7421296868E+01
  303900    1.1256944105E+00    3.7156720310E-03    1.7417603370E+01
  304000    1.1249543581E+00    4.0229158309E-03    1.7413903915E+01
  304100    1.1242127960E+00    4.3274286263E-03    1.7410198487E+01
  304200    1.1234697398E+00    4.6292018044E-03    1.7406487072E+01
  304300    1.1227252053E+00    4.9282268254E-03    1.7402769656E+01
  304400    1.1219792086E+00    5.2244952227E-03    1.7399046224E+01
  304500    1.1212317656E+00    5.5179985976E-03    1.7395316762E+01
  304600    1.1204828925E+00    5.8087286201E-03    1.7391581254E+01
  304700    1.1197326054E+00    6.0966770293E-03    1.7387839686E+01
  304800    1.1189809205E+00    6.3818356339E-03    1.7384092043E+01
  304900    1.1182278544E+00    6.6641963127E-03    1.7380338311E+01
  305000    1.1174734233E+00    6.9437510154E-03    1.7376578474E+01
  305100    1.1167176439E+00    7.2204917626E-03    1.7372812518E+01
  305200    1.1159605328E+00    7.4944106469E-03    1.7369040427E+01
  305300    1.1152021067E+00    7.7654998332E-03    1.7365262187E+01
  305400    1.1144423824E+00    8.0337515591E-03    1.7361477783E+01
  305500    1.1136813768E+00    8.2991581356E-03    1.7357687200E+01
  305600    1.1129191069E+00    8.5617119473E-03    1.7353890423E+01
  305700    1.1121555898E+00    8.8214054536E-03    1.7350087436E+01
  305800    1.1113908425E+00    9.0782311885E-03    1.7346278224E+01
  305900    1.1106248823E+00    9.3321817613E-03    1.7342462773E+01
  306000    1.1098577265E+00    9.5832498576E-03    1.7338641068E+01
  306100    1.1090893925E+00    9.8314282391E-03    1.7334813092E+01
  306200    1.1083198979E+00    1.0076709744E-02    1.7330978830E+01
  306300    1.1075492601E+00    1.0319087290E-02    1.7327138269E+01
  306400    1.1067774968E+00    1.0558553870E-02    1.7323291391E+01
  306500    1.1060046257E+00    1.0795102556E-02    1.7319438182E+01
  306600    1.1052306647E+00    1.1028726500E-02    1.7315578627E+01
  306700    1.1044556316E+00    1.1259418933E-02    1.7311712709E+01
  306800    1.1036795443E+00    1.1487173166E-02    1.7307840414E+01
  306900    1.1029024211E+00    1.1711982590E-02    1.7303961726E+01
  307000    1.1021242798E+00    1.1933840677E-02    1.7300076630E+01
  307100    1.1013451389E+00    1.2152740981E-02    1.7296185110E+01
  307200    1.1005650165E+00    1.2368677136E-02    1.7292287151E+01
  307300    1.0997839311E+00    1.2581642860E-02    1.7288382737E+01
  307400    1.0990019010E+00    1.2791631954E-02    1.7284471852E+01
  307500    1.0982189447E+00    1.2998638302E-02    1.7280554481E+01
  307600    1.0974350810E+00    1.3202655870E-02    1.7276630609E+01
  307700    1.0966503283E+00    1.3403678711E-02    1.7272700219E+01
  307800    1.0958647056E+00    1.3601700970E-02    1.7268763295E+01
  307900    1.0950782315E+00    1.3796716879E-02    1.7264819824E+01
  308000    1.0942909251E+00    1.3988720757E-02    1.7260869787E+01
  308100    1.0935028051E+00    1.4177707010E-02    1.7256913171E+01
  308200    1.0927138907E+00    1.4363670128E-02    1.7252949958E+01
  308300    1.0919242009E+00    1.4546604688E-02    1.7248980134E+01
  308400    1.0911337550E+00    1.4726505356E-02    1.7245003682E+01
  308500    1.0903425722E+00    1.4903366883E-02    1.7241020587E+01
  308600    1.0895506718E+00    1.5077184112E-02    1.7237030832E+01
  308700    1.0887580731E+00    1.5247951969E-02    1.7233034403E+01
  308800    1.0879647957E+00    1.5415665474E-02    1.7229031283E+01
  308900    1.0871708591E+00    1.5580319733E-02    1.7225021456E+01
  309000    1.0863762828E+00    1.5741909942E-02    1.7221004906E+01
  309100    1.0855810865E+00    1.5900431390E-02    1.7216981618E+01
  309200    1.0847852900E+00    1.6055879452E-02    1.7212951576E+01
  309300    1.0839889130E+00    1.6208249597E-02    1.7208914763E+01
  309400    1.0831919755E+00    1.6357537385E-02    1.7204871164E+01
  309500    1.0823944972E+00    1.6503738466E-02    1.7200820762E+01
  309600    1.0815964983E+00    1.6646848584E-02    1.7196763543E+01
  309700    1.0807979987E+00    1.6786863574E-02    1.7192699489E+01
  309800    1.0799990186E+00    1.6923779364E-02    1.7188628586E+01
  309900    1.0791995782E+00    1.7057591977E-02    1.7184550816E+01
  310000    1.0783996977E+00    1.7188297526E-02    1.7180466164E+01
  310100    1.0775993973E+00    1.7315892220E-02    1.7176374615E+01
  310200    1.0767986976E+00    1.7440372363E-02    1.7172276151E+01
  310300    1.0759976188E+00    1.7561734351E-02    1.7168170757E+01
  310400    1.0751961815E+00    1.7679974677E-02    1.7164058418E+01
  310500    1.0743944062E+00    1.7795089929E-02    1.7159939117E+01
  310600    1.0735923135E+00    1.7907076789E-02    1.7155812838E+01
  310700    1.0727899240E+00    1.8015932037E-02    1.7151679565E+01
  310800    1.0719872585E+00    1.8121652547E-02    1.7147539282E+01
  310900    1.0711843377E+00    1.8224235290E-02    1.7143391973E+01
  311000    1.0703811824E+00    1.8323677334E-02    1.7139237623E+01
  311100    1.0695778136E+00    1.8419975845E-02    1.7135076215E+01
  311200    1.0687742521E+00    1.8513128086E-02    1.7130907734E+01
  311300    1.0679705189E+00    1.8603131421E-02    1.7126732163E+01
  311400    1.0671666351E+00    1.8689983322E-02    1.7122549486E+01
  311500    1.0663626216E+00    1.8773681357E-02    1.7118359688E+01
  311600    1.0655584997E+00    1.8854223191E-02    1.7114162753E+01
  311700    1.0647542905E+00    1.8931606591E-02    1.7109958665E+01
  311800    1.0639500152E+00    1.9005829418E-02    1.7105747407E+01
  311900    1.0631456950E+00    1.9076889637E-02    1.7101528965E+01
  312000    1.0623413514E+00    1.9144785307E-02    1.7097303322E+01
  312100    1.0615370057E+00    1.9209514590E-02    1.7093070463E+01
  312200    1.0607326793E+00    1.9271075747E-02    1.7088830371E+01
  312300    1.0599283935E+00    1.9329467137E-02    1.7084583031E+01
  312400    1.0591241701E+00    1.9384687221E-02    1.7080328427E+01
  312500    1.0583200304E+00    1.9436734558E-02    1.7076066544E+01
  312600    1.0575159960E+00    1.9485607811E-02    1.7071797365E+01
  312700    1.0567120886E+00    1.9531305738E-02    1.7067520875E+01
  312800    1.0559083299E+00    1.9573827203E-02    1.7063237059E+01
  312900    1.0551047416E+00    1.9613171168E-02    1.7058945901E+01
  313000    1.0543013454E+00    1.9649336695E-02    1.7054647384E+01
  313100    1.0534981631E+00    1.9682322951E-02    1.7050341495E+01
  313200    1.0526952165E+00    1.9712129199E-02    1.7046028216E+01
