 sig=   -1.000000000000000     
 dt=   4.0000000000000001E-010
 steps=       200000
 x0=   0.1949999928474426         1.396199941635132      
    8.123700141906738     
 u=    100000.0000000000     
 v_perp=    430000.0000000000     
 
istep         r       z        zeta
  154800    1.0622276465E+00   -1.4863668535E-01    1.6610552288E+01
  155200    1.0642894237E+00   -1.4852064430E-01    1.6624474405E+01
  155600    1.0663463516E+00   -1.4843405017E-01    1.6638270215E+01
  156000    1.0683976129E+00   -1.4837646019E-01    1.6651940584E+01
  156400    1.0704424141E+00   -1.4834742101E-01    1.6665486372E+01
  156800    1.0724799848E+00   -1.4834646924E-01    1.6678908435E+01
  157200    1.0745095779E+00   -1.4837313188E-01    1.6692207621E+01
  157600    1.0765304689E+00   -1.4842692675E-01    1.6705384771E+01
  158000    1.0785419556E+00   -1.4850736297E-01    1.6718440720E+01
  158400    1.0805433584E+00   -1.4861394144E-01    1.6731376292E+01
  158800    1.0825340197E+00   -1.4874615527E-01    1.6744192305E+01
  159200    1.0845133037E+00   -1.4890349024E-01    1.6756889569E+01
  159600    1.0864805964E+00   -1.4908542528E-01    1.6769468881E+01
  160000    1.0884353049E+00   -1.4929143293E-01    1.6781931032E+01
  160400    1.0903768581E+00   -1.4952097982E-01    1.6794276801E+01
  160800    1.0923047055E+00   -1.4977352710E-01    1.6806506956E+01
  161200    1.0942183179E+00   -1.5004853094E-01    1.6818622256E+01
  161600    1.0961171866E+00   -1.5034544302E-01    1.6830623447E+01
  162000    1.0980008235E+00   -1.5066371093E-01    1.6842511267E+01
  162400    1.0998687611E+00   -1.5100277871E-01    1.6854286437E+01
  162800    1.1017205517E+00   -1.5136208728E-01    1.6865949672E+01
  163200    1.1035557680E+00   -1.5174107494E-01    1.6877501671E+01
  163600    1.1053740024E+00   -1.5213917778E-01    1.6888943123E+01
  164000    1.1071748670E+00   -1.5255583019E-01    1.6900274703E+01
  164400    1.1089579932E+00   -1.5299046532E-01    1.6911497075E+01
  164800    1.1107230319E+00   -1.5344251550E-01    1.6922610891E+01
  165200    1.1124696528E+00   -1.5391141270E-01    1.6933616788E+01
  165600    1.1141975449E+00   -1.5439658902E-01    1.6944515392E+01
  166000    1.1159064152E+00   -1.5489747704E-01    1.6955307316E+01
  166400    1.1175959897E+00   -1.5541351033E-01    1.6965993160E+01
  166800    1.1192660121E+00   -1.5594412384E-01    1.6976573512E+01
  167200    1.1209162444E+00   -1.5648875431E-01    1.6987048947E+01
  167600    1.1225464659E+00   -1.5704684068E-01    1.6997420027E+01
  168000    1.1241564736E+00   -1.5761782450E-01    1.7007687302E+01
  168400    1.1257460816E+00   -1.5820115027E-01    1.7017851307E+01
  168800    1.1273151206E+00   -1.5879626590E-01    1.7027912569E+01
  169200    1.1288634382E+00   -1.5940262296E-01    1.7037871600E+01
  169600    1.1303908981E+00   -1.6001967713E-01    1.7047728898E+01
  170000    1.1318973798E+00   -1.6064688850E-01    1.7057484953E+01
  170400    1.1333827788E+00   -1.6128372188E-01    1.7067140240E+01
  170800    1.1348470057E+00   -1.6192964714E-01    1.7076695223E+01
  171200    1.1362899861E+00   -1.6258413950E-01    1.7086150355E+01
  171600    1.1377116603E+00   -1.6324667982E-01    1.7095506077E+01
  172000    1.1391119829E+00   -1.6391675485E-01    1.7104762818E+01
  172400    1.1404909225E+00   -1.6459385754E-01    1.7113920996E+01
  172800    1.1418484612E+00   -1.6527748723E-01    1.7122981020E+01
  173200    1.1431845944E+00   -1.6596714991E-01    1.7131943285E+01
  173600    1.1444993304E+00   -1.6666235844E-01    1.7140808179E+01
  174000    1.1457926899E+00   -1.6736263272E-01    1.7149576076E+01
  174400    1.1470647060E+00   -1.6806749991E-01    1.7158247343E+01
  174800    1.1483154233E+00   -1.6877649459E-01    1.7166822335E+01
  175200    1.1495448978E+00   -1.6948915892E-01    1.7175301398E+01
  175600    1.1507531964E+00   -1.7020504278E-01    1.7183684869E+01
  176000    1.1519403970E+00   -1.7092370390E-01    1.7191973073E+01
  176400    1.1531065872E+00   -1.7164470800E-01    1.7200166330E+01
  176800    1.1542518648E+00   -1.7236762883E-01    1.7208264949E+01
  177200    1.1553763370E+00   -1.7309204836E-01    1.7216269229E+01
  177600    1.1564801198E+00   -1.7381755675E-01    1.7224179462E+01
  178000    1.1575633382E+00   -1.7454375250E-01    1.7231995933E+01
  178400    1.1586261254E+00   -1.7527024245E-01    1.7239718915E+01
  178800    1.1596686224E+00   -1.7599664182E-01    1.7247348678E+01
  179200    1.1606909778E+00   -1.7672257428E-01    1.7254885480E+01
  179600    1.1616933475E+00   -1.7744767193E-01    1.7262329575E+01
  180000    1.1626758941E+00   -1.7817157529E-01    1.7269681207E+01
  180400    1.1636387865E+00   -1.7889393336E-01    1.7276940614E+01
  180800    1.1645821999E+00   -1.7961440353E-01    1.7284108028E+01
  181200    1.1655063151E+00   -1.8033265160E-01    1.7291183673E+01
  181600    1.1664113181E+00   -1.8104835172E-01    1.7298167767E+01
  182000    1.1672974003E+00   -1.8176118640E-01    1.7305060522E+01
  182400    1.1681647573E+00   -1.8247084635E-01    1.7311862142E+01
  182800    1.1690135894E+00   -1.8317703055E-01    1.7318572828E+01
  183200    1.1698441008E+00   -1.8387944608E-01    1.7325192773E+01
  183600    1.1706564991E+00   -1.8457780810E-01    1.7331722165E+01
  184000    1.1714509958E+00   -1.8527183974E-01    1.7338161186E+01
  184400    1.1722278049E+00   -1.8596127202E-01    1.7344510015E+01
  184800    1.1729871435E+00   -1.8664584378E-01    1.7350768822E+01
  185200    1.1737292309E+00   -1.8732530154E-01    1.7356937774E+01
  185600    1.1744542888E+00   -1.8799939941E-01    1.7363017035E+01
  186000    1.1751625406E+00   -1.8866789899E-01    1.7369006760E+01
  186400    1.1758542114E+00   -1.8933056924E-01    1.7374907103E+01
  186800    1.1765295275E+00   -1.8998718638E-01    1.7380718212E+01
  187200    1.1771887162E+00   -1.9063753376E-01    1.7386440231E+01
  187600    1.1778320060E+00   -1.9128140172E-01    1.7392073299E+01
  188000    1.1784596255E+00   -1.9191858748E-01    1.7397617553E+01
  188400    1.1790718038E+00   -1.9254889499E-01    1.7403073124E+01
  188800    1.1796687702E+00   -1.9317213484E-01    1.7408440139E+01
  189200    1.1802507538E+00   -1.9378812408E-01    1.7413718724E+01
  189600    1.1808179831E+00   -1.9439668608E-01    1.7418908997E+01
  190000    1.1813706864E+00   -1.9499765043E-01    1.7424011077E+01
  190400    1.1819090909E+00   -1.9559085279E-01    1.7429025077E+01
  190800    1.1824334232E+00   -1.9617613472E-01    1.7433951106E+01
  191200    1.1829439083E+00   -1.9675334358E-01    1.7438789272E+01
  191600    1.1834407701E+00   -1.9732233236E-01    1.7443539679E+01
  192000    1.1839242310E+00   -1.9788295955E-01    1.7448202427E+01
  192400    1.1843945116E+00   -1.9843508902E-01    1.7452777614E+01
  192800    1.1848518307E+00   -1.9897858983E-01    1.7457265336E+01
  193200    1.1852964050E+00   -1.9951333614E-01    1.7461665683E+01
  193600    1.1857284490E+00   -2.0003920706E-01    1.7465978745E+01
  194000    1.1861481751E+00   -2.0055608648E-01    1.7470204610E+01
  194400    1.1865557930E+00   -2.0106386300E-01    1.7474343361E+01
  194800    1.1869515099E+00   -2.0156242971E-01    1.7478395080E+01
  195200    1.1873355302E+00   -2.0205168413E-01    1.7482359845E+01
  195600    1.1877080556E+00   -2.0253152804E-01    1.7486237734E+01
  196000    1.1880692846E+00   -2.0300186736E-01    1.7490028821E+01
  196400    1.1884194128E+00   -2.0346261203E-01    1.7493733178E+01
  196800    1.1887586325E+00   -2.0391367586E-01    1.7497350875E+01
  197200    1.1890871328E+00   -2.0435497644E-01    1.7500881979E+01
  197600    1.1894050992E+00   -2.0478643499E-01    1.7504326557E+01
  198000    1.1897127141E+00   -2.0520797626E-01    1.7507684670E+01
  198400    1.1900101558E+00   -2.0561952838E-01    1.7510956382E+01
  198800    1.1902975992E+00   -2.0602102280E-01    1.7514141751E+01
  199200    1.1905752156E+00   -2.0641239413E-01    1.7517240835E+01
  199600    1.1908431722E+00   -2.0679358006E-01    1.7520253688E+01
  200000    1.1911016324E+00   -2.0716452123E-01    1.7523180366E+01
