 sig=          -1
 dt=   9.9999999999999994E-012
 steps=     2000000
 x0=  0.19499999284744263        1.3961999416351318        8.1237001419067383     
 u=   700000.00000000000     
 v_perp=   630000.00000000000     

istep          p0              t0              rout            zout
   11900    1.1552585513E+00    1.8309005998E-01    8.1908031912E+00
   12000    1.1551571775E+00    1.8301510554E-01    8.1913702905E+00
   12100    1.1550557783E+00    1.8294023272E-01    8.1919374434E+00
   12200    1.1549543536E+00    1.8286544153E-01    8.1925046499E+00
   12300    1.1548529037E+00    1.8279073197E-01    8.1930719102E+00
   12400    1.1547514286E+00    1.8271610405E-01    8.1936392241E+00
   12500    1.1546499283E+00    1.8264155777E-01    8.1942065918E+00
   12600    1.1545484031E+00    1.8256709313E-01    8.1947740133E+00
   12700    1.1544468529E+00    1.8249271015E-01    8.1953414885E+00
   12800    1.1543452778E+00    1.8241840882E-01    8.1959090175E+00
   12900    1.1542436781E+00    1.8234418915E-01    8.1964766004E+00
   13000    1.1541420536E+00    1.8227005115E-01    8.1970442372E+00
   13100    1.1540404046E+00    1.8219599481E-01    8.1976119278E+00
   13200    1.1539387312E+00    1.8212202015E-01    8.1981796724E+00
   13300    1.1538370333E+00    1.8204812716E-01    8.1987474708E+00
   13400    1.1537353111E+00    1.8197431584E-01    8.1993153233E+00
   13500    1.1536335647E+00    1.8190058621E-01    8.1998832298E+00
   13600    1.1535317942E+00    1.8182693826E-01    8.2004511902E+00
   13700    1.1534299997E+00    1.8175337200E-01    8.2010192047E+00
   13800    1.1533281812E+00    1.8167988743E-01    8.2015872733E+00
   13900    1.1532263389E+00    1.8160648455E-01    8.2021553960E+00
   14000    1.1531244728E+00    1.8153316336E-01    8.2027235728E+00
   14100    1.1530225830E+00    1.8145992387E-01    8.2032918037E+00
   14200    1.1529206696E+00    1.8138676608E-01    8.2038600888E+00
   14300    1.1528187327E+00    1.8131369000E-01    8.2044284281E+00
   14400    1.1527167725E+00    1.8124069561E-01    8.2049968216E+00
   14500    1.1526147889E+00    1.8116778294E-01    8.2055652694E+00
   14600    1.1525127820E+00    1.8109495197E-01    8.2061337714E+00
   14700    1.1524107521E+00    1.8102220271E-01    8.2067023278E+00
   14800    1.1523086991E+00    1.8094953517E-01    8.2072709384E+00
   14900    1.1522066231E+00    1.8087694934E-01    8.2078396034E+00
   15000    1.1521045242E+00    1.8080444522E-01    8.2084083228E+00
   15100    1.1520024026E+00    1.8073202283E-01    8.2089770966E+00
   15200    1.1519002582E+00    1.8065968215E-01    8.2095459247E+00
   15300    1.1517980913E+00    1.8058742320E-01    8.2101148074E+00
   15400    1.1516959018E+00    1.8051524596E-01    8.2106837445E+00
   15500    1.1515936899E+00    1.8044315046E-01    8.2112527361E+00
   15600    1.1514914556E+00    1.8037113667E-01    8.2118217822E+00
